date,country,position,streams,artists,artist_genres,duration,explicit,name
2021/10/21,cz,109,42007,"Robin Zoot, Nik Tendo, Yzomandias","czech hip hop, czsk hip hop, czech drill",231578,True,Till I Die
2019/01/24,ec,59,47192,Queen,"classic rock, glam rock, rock",354320,False,Bohemian Rhapsody - Remastered 2011
2017/12/14,sv,181,5434,Comando Tiburon,panamanian pop,242021,False,Prohibido Llorar
2016/08/18,sg,74,44966,Shawn Mendes,"dance pop, viral pop, pop, canadian pop",206880,False,Stitches
2017/04/20,ch,52,49095,Kendrick Lamar,"conscious hip hop, west coast rap, hip hop, rap",307880,True,LUST.
2020/05/21,do,153,13733,Maluma,"reggaeton colombiano, trap latino, reggaeton",175733,False,11 PM
2020/08/13,sa,97,17919,XXXTENTACION,"miami hip hop, emo rap",126345,True,Look At Me!
2018/09/20,gr,194,5397,"Avicii, Sandro Cavazza","pop rap, pop, swedish pop, pop dance, dance pop, tropical house, edm",181672,True,Without You (feat. Sandro Cavazza)
2016/12/22,id,192,30504,ZAYN,"uk pop, dance pop, pop, post-teen pop",202746,True,PILLOWTALK
2016/12/22,is,3,27938,Michael Bublé,"lounge, adult standards, jazz pop, canadian pop",206639,False,It's Beginning to Look a Lot like Christmas
2017/06/01,es,80,245340,Bad Bunny,"trap latino, reggaeton",257327,True,Soy Peor
2018/10/04,be,151,33912,Jess Glynne,"pop, australian pop, uk pop, pop dance, dance pop, tropical house, post-teen pop",193923,False,I'll Be There
2019/05/30,ca,29,596601,Lewis Capaldi,"pop, uk pop",182160,False,Someone You Loved
2017/01/05,pe,19,124502,"Piso 21, Maluma","reggaeton, latin pop, reggaeton colombiano, colombian pop, trap latino",210322,False,Me llamas (feat. Maluma) - Remix
2020/04/23,do,192,10432,"Eladio Carrion, Bad Bunny","trap latino, trap boricua, trap triste, reggaeton",152960,True,Kemba Walker
2018/07/05,hn,55,12371,"Post Malone, 21 Savage","atl hip hop, melodic rap, dfw rap, rap",218146,True,rockstar (feat. 21 Savage)
2016/01/28,ni,8,7881,"Major Lazer, MØ, DJ Snake","pop rap, pop, danish pop, moombahton, uk pop, pop dance, electro house, electronic trap, electropop, dance pop, tropical house, edm",176561,False,Lean On (feat. MØ & DJ Snake)
2019/04/11,lv,12,16539,Billie Eilish,"art pop, pop, electropop",179889,False,my strange addiction
2022/01/13,ma,168,13400,Sia,"pop, dance pop, australian dance, australian pop",217746,False,Unstoppable
2017/10/05,de,36,975545,"Logic, Alessia Cara, Khalid","pop rap, pop r&b, pop, canadian pop, canadian contemporary r&b, conscious hip hop, uk pop, post-teen pop, dmv rap, electropop, dance pop, hip hop, rap",250173,True,1-800-273-8255
2015/03/08,py,59,2418,"Ariana Grande, Zedd","pop rap, pop, complextro, post-teen pop, pop dance, electro house, tropical house, electropop, dance pop, german techno, edm",214693,False,Break Free
2015/05/21,it,61,76251,"Fifth Harmony, Kid Ink","pop rap, southern hip hop, girl group, talent show, pop, rap, uk pop, dance pop, trap, hip hop, post-teen pop",224573,False,Worth It (feat. Kid Ink)
2019/12/19,sk,28,36429,Regard,"pop, pop dance, electro house, slap house, dance pop, tropical house, pop edm, edm",157605,False,Ride It
2016/05/12,nz,73,36367,"Rudimental, Ed Sheeran","pop, uk funky, uk pop, pop dance, house, uk dance, dance pop, tropical house, edm",242440,False,Lay It All on Me (feat. Ed Sheeran)
2021/10/14,gt,24,111177,"J Balvin, Bad Bunny","reggaeton colombiano, reggaeton, trap latino",242573,False,LA CANCIÓN
2016/09/08,gt,16,25849,Daddy Yankee,"trap latino, latin hip hop, reggaeton",234320,False,Shaky Shaky
2021/07/01,mx,157,678581,"Camilo, El Alfa","reggaeton, dembow, rap dominicano, reggaeton colombiano, colombian pop, trap latino",198706,False,BEBÉ
2019/04/18,it,56,553602,Ultimo,"italian pop, italian adult pop",184000,False,Colpa Delle Favole
2019/05/23,il,28,40344,Eden Ben Zaken,"israeli pop, israeli mediterranean",177336,False,חצי מדינה
2019/07/11,gt,191,16241,Christian Nodal,"nueva musica mexicana, musica mexicana, ranchera, mariachi",199320,False,Adiós Amor
2020/05/07,tw,137,48867,Julia Wu,"chinese electropop, taiwan pop, mandopop",268350,False,你是不是有點動心 - Original
2020/02/27,is,90,8205,"Stormzy, Burna Boy, Ed Sheeran","nigerian hip hop, dancehall, afro dancehall, grime, nigerian pop, uk hip hop, uk pop, pop",216706,False,Own It (feat. Ed Sheeran & Burna Boy)
2021/07/15,ch,185,40311,"Rocco Hunt, Ana Mena","spanish pop, italian pop, latin pop, pop virale italiano, rap napoletano, italian hip hop",171194,False,Un bacio all'improvviso
2018/06/28,pa,5,48256,"Reik, Ozuna, Wisin","latin arena pop, latin hip hop, latin pop, trap latino, reggaeton, puerto rican pop, mexican pop",221653,False,Me Niego (feat. Ozuna & Wisin)
2018/04/26,cy,81,1670,"J. Cole, kiLL edward","conscious hip hop, north carolina hip hop, hip hop, rap",257646,True,FRIENDS (feat. kiLL edward)
2018/02/08,pe,47,178341,"J Balvin, Willy William","reggaeton colombiano, reggaeton, trap latino, francoton",189440,False,Mi Gente
2017/10/26,uy,57,19662,CNCO,"boy band, reggaeton, latin pop",174201,False,Mamita
2020/01/02,ma,119,6499,"Ninho, Niska","french hip hop, pop urbaine",203301,True,Maman ne le sait pas (feat. Niska)
2015/01/11,my,58,14244,5 Seconds of Summer,"dance pop, uk pop, boy band, post-teen pop, pop",151727,False,What I Like About You - Studio Mix
2017/04/20,ec,86,19274,Ed Sheeran,"pop, uk pop",258986,False,Photograph
2015/02/22,sg,137,8535,"P!nk, Nate Ruess","dance pop, pop",242733,False,Just Give Me a Reason (feat. Nate Ruess)
2021/07/01,ee,29,12134,"Majestic, Boney M.","uk dance, pop dance, house, tropical house, europop, disco",186209,False,Rasputin
2018/01/25,is,83,8108,"Tiësto, Sevenn","brostep, pop dance, tropical house, slap house, trance, house, dutch edm, edm, dance pop, brazilian edm, big room, pop",154146,True,BOOM
2019/05/30,nl,13,1232477,Billie Eilish,"art pop, pop, electropop",194087,False,bad guy
2022/06/09,pl,41,513615,Glass Animals,"gauze pop, indietronica, shiver pop",238805,False,Heat Waves
2017/03/23,ec,119,15021,Bag Raiders,"filter house, new rave, nu disco, australian dance, indietronica, alternative dance",235813,False,Shooting Stars
2019/04/11,id,173,152311,Bruno Mars,"dance pop, pop",206693,False,That's What I Like
2021/11/11,no,132,79224,"Julia Michaels, Niall Horan","pop, alt z, uk pop, electropop, dance pop, post-teen pop",173306,False,What A Time (feat. Niall Horan)
2020/12/31,id,43,525684,Tulus,"indonesian singer-songwriter, indonesian jazz, indonesian pop",188972,False,Adaptasi
2021/11/11,hk,190,22360,Luna Is A Bep,hong kong hip hop,213579,False,每當幻變時
2019/10/24,ni,104,5419,"KAROL G, Maluma","reggaeton colombiano, trap latino, reggaeton",212493,False,Créeme
2019/12/19,fi,71,91051,"Pajafella, JVG","finnish pop, finnish hip hop, finnish dance pop, finnish trap, suomirap",154745,False,Sulkii hatussa
2019/10/24,ee,47,8835,"BTS, Lauv","pop, k-pop, k-pop boy group, electropop, dance pop",226321,False,Make It Right (feat. Lauv)
2016/02/11,dk,200,39464,Rihanna,"dance pop, barbadian pop, urban contemporary, pop",235586,True,Woo
2015/03/08,gt,32,6082,Hozier,"pop, irish singer-songwriter",241688,False,Take Me To Church
2016/09/08,us,106,1317604,"Major Lazer, Nyla, Fuse ODG","pop rap, pop, moombahton, pop dance, electro house, afro dancehall, dance pop, tropical house, azonto, edm",166138,False,Light It Up (feat. Nyla & Fuse ODG) - Remix
2017/07/13,cr,42,45574,Wisin,"trap latino, latin hip hop, reggaeton",238800,False,Vacaciones
2014/06/29,tw,24,15241,Sam Smith,"dance pop, pop, uk pop",194079,False,Money On My Mind
2022/06/09,sa,153,15986,بدر العزي,sheilat,304681,False,الدنيا دوارة
2021/11/25,ee,55,9619,"Miyagi & Andy Panda, Mav-d",russian hip hop,220363,False,Marmalade
2015/09/10,sg,71,25801,"Omarion, Chris Brown, Jhené Aiko","pop r&b, southern hip hop, pop, urban contemporary, hip pop, r&b, dance pop",226580,True,Post to Be (feat. Chris Brown & Jhene Aiko)
2022/06/16,au,106,261462,Journey,"album rock, mellow gold, rock, soft rock, classic rock, hard rock",250986,False,Don't Stop Believin'
2015/01/11,global,7,6923170,"Ariana Grande, The Weeknd","canadian contemporary r&b, dance pop, pop, canadian pop",236133,False,Love Me Harder
2015/12/31,uy,185,3420,Marc Anthony,"salsa, latin pop, modern salsa, tropical",251160,False,Vivir Mi Vida
2019/08/01,ca,161,231666,"Sueco, A Boogie Wit da Hoodie, Offset","rap, hip hop, melodic rap, atl hip hop, pop rap, cali rap, southern hip hop, trap",160063,True,fast (Remix) [feat. Offset & A Boogie Wit da Hoodie]
2017/03/23,gb,186,276749,"Ariana Grande, Future","southern hip hop, pop, dance pop, atl hip hop, trap, hip hop, rap",194840,True,Everyday
2021/04/22,ma,41,24987,ElGrandeToto,"rap maroc, moroccan pop, arabic hip hop",176906,True,Mikasa
2019/03/28,ro,159,9976,Lukas Graham,"scandipop, pop, danish pop",205440,False,Love Someone
2018/12/27,se,154,216794,"Mykola Dmytrovych Leontovych, John Williams","ukrainian classical, post-romantic era, orchestral soundtrack, soundtrack",85266,False,Carol of the Bells
2020/04/16,sk,84,13611,Sergei Barracuda,"czech hip hop, czsk hip hop",276181,True,Jezebel
2019/03/14,global,19,16200729,Ozuna,"puerto rican pop, reggaeton, trap latino",158400,False,Baila Baila Baila
2016/12/01,bo,155,3575,"Nicky Jam, Enrique Iglesias","trap latino, latin hip hop, reggaeton, latin pop, mexican pop",207013,False,El Perdón (with Enrique Iglesias)
2016/08/18,tw,128,18406,G.E.M.,mandopop,292803,False,給你的歌 - Live Piano Session II
2020/03/19,gr,72,30492,Slogan,"greek hip hop, greek trap",128881,True,Ola
2020/03/05,jp,138,130987,SPITZ,"classic j-pop, j-pop, j-rock",325693,False,楓
2022/01/20,ru,167,143272,Max Korzh,"russian hip hop, belarusian hip hop",336055,True,17 лет
2020/08/20,cr,141,25681,Koffee,"dancehall queen, jamaican dancehall, dancehall, modern reggae",191502,False,Toast
2022/03/03,eg,36,34998,Wegz,"egyptian trap, egyptian hip hop",257941,False,دورك جي
2018/07/05,nl,69,374498,"Hansie, Cháyenne","dutch hip hop, dutch rap pop, dutch pop",186642,False,Kom Bij Mij
2015/12/24,es,98,134046,"Kevin Roldan, Arcangel","reggaeton colombiano, reggaeton, reggaeton flow, perreo, trap latino, latin hip hop",236486,False,Me Matas
2016/06/16,sk,27,9028,Timeflies,"pop rap, pop, indie pop rap, pop dance, dance pop, pop rock, tropical house, pop edm, post-teen pop",215160,True,Once In a While
2021/02/25,cz,76,43140,"Smack, CA$HANOVA BULHAR","czech hip hop, czsk hip hop, czech drill",279473,True,Bad Man Song (feat. Ca$hanova Bulhar)
2020/06/04,cl,79,298735,"Justin Quiles, Daddy Yankee, El Alfa","latin hip hop, reggaeton, dembow, rap dominicano, trap latino",201000,True,PAM
2021/02/04,lu,107,3703,KAROL G,"reggaeton colombiano, reggaeton",178946,True,BICHOTA
2022/04/07,hn,169,15941,"Tony Dize, Yandel","latin hip hop, reggaeton, reggaeton flow, trap latino",185013,False,Permitame
2018/04/12,gr,146,4551,Lord Huron,"indie folk, stomp and holler",208211,False,The Night We Met
2017/08/10,hn,98,8509,Drake,"canadian pop, toronto rap, canadian hip hop, hip hop, rap",298940,True,Passionfruit
2021/04/22,co,96,104972,Piso 21,"reggaeton, latin pop, reggaeton colombiano, colombian pop, trap latino",211998,False,Tan Bonita
2020/09/24,lt,12,22016,BTS,"k-pop, k-pop boy group",199053,False,Dynamite
2020/09/10,ae,184,6238,Dean Lewis,"pop, australian pop, uk pop",196493,True,Be Alright
2018/04/19,pe,23,273058,"Nacho, Yandel, Bad Bunny, Mambo Kingz, DJ Luian","reggaeton, latin hip hop, pop venezolano, dominican pop, latin pop, reggaeton flow, trap latino",217080,False,Báilame - Remix
2016/01/21,ee,48,4644,Justin Bieber,"pop, canadian pop",199946,False,I'll Show You
2018/02/08,mt,125,2504,"Migos, Drake","pop rap, canadian pop, toronto rap, canadian hip hop, atl hip hop, trap, hip hop, rap",276147,True,Walk It Talk It
2019/06/20,gt,2,209781,"Bad Bunny, Tainy","reggaeton flow, trap latino, latin hip hop, pop reggaeton, reggaeton, latin pop",250533,True,Callaita
2018/01/11,dk,198,55255,"Eminem, Beyoncé","pop, detroit hip hop, r&b, dance pop, hip hop, rap",303781,True,Walk On Water (feat. Beyoncé)
2021/05/13,gr,67,42546,"Melisses, DJ Kas","greek pop, laiko, greek trap",230204,True,Viktoria
2022/09/22,it,185,304732,Marco Mengoni,"italian pop, italian pop rock, italian adult pop",204097,False,Tutti I Miei Ricordi
2020/04/23,sv,194,11399,"ChiChi Peralta, Jandy Feliz","latin pop, salsa, pop peruano, tropical",271031,False,Procura
2016/09/22,hu,199,3885,"FÄIS, Afrojack","big room, tropical house, dance pop, pop rap, progressive house, electro house, progressive electro house, dutch house, pop dance, edm, dutch pop",215625,False,Hey
2016/09/15,global,139,2763366,"Møme, Merryn Jeann","new french touch, tropical house, nice indie",218400,False,Aloha
2019/01/31,fi,142,51716,Haloo Helsinki!,"finnish pop, suomi rock, finnish dance pop",237249,False,Kaksi ihmistä
2017/01/19,uy,66,16689,Los Bonnitos,"cumbia pop, cumbia paraguaya, argentine telepop",146173,False,Tu Ritmo
2020/02/20,sk,51,18512,Sam Smith,"dance pop, pop, uk pop",193795,False,To Die For
2018/07/19,se,93,197846,"Fricky, Academics","swedish pop rap, swedish trap pop, swedish hip hop, swedish pop, norrlandsk hip hop",213146,False,Hon få mig
2020/04/09,ca,12,918174,"NAV, Gunna, Travis Scott","melodic rap, slap house, canadian trap, toronto rap, canadian hip hop, atl hip hop, trap, hip hop, rap",161377,True,Turks (feat. Travis Scott)
2020/06/25,ch,176,41293,"Chris Brown, Young Thug","pop rap, gangster rap, southern hip hop, pop, melodic rap, atl trap, r&b, dance pop, atl hip hop, trap, hip hop, rap",176960,True,Go Crazy
2018/05/03,py,61,17155,Ozuna,"reggaeton, puerto rican pop, trap latino",219682,False,Unica
2021/02/04,ru,20,193802,"Dzharakhov, MORGENSHTERN","russian pop, russian hip hop, russian trap, russian viral rap",90435,True,Дегенерат - DELUXE
2016/07/07,global,114,3002624,"Matoma, Becky Hill","pop edm, pop, uk pop, pop house, uk dance, edm, electro house, pop dance, tropical house, electropop, norwegian pop, dance pop",224271,False,False Alarm
2013/05/12,fi,38,39486,"The Script, will.i.am","pop rap, pop rock, dance pop, uk pop, neo mellow, celtic rock, pop",202533,False,Hall of Fame (feat. will.i.am)
2022/03/17,ng,126,14694,L.A.X,"azontobeats, afropop, nigerian pop",240000,True,Faster
2019/06/13,ro,122,11595,"MAX, Quinn XCII","pop rap, viral pop, pop, indie pop rap, electropop, dance pop, post-teen pop",177669,False,Love Me Less (feat. Quinn XCII)
2018/07/19,tw,169,21657,"Avicii, Rita Ora","pop rap, pop, uk pop, post-teen pop, pop dance, electropop, dance pop, tropical house, edm",181812,False,Lonely Together (feat. Rita Ora)
2020/02/06,my,126,54248,"Kina, Snøw","sad lo-fi, sad rap",179080,False,Get You The Moon (feat. Snøw)
2016/02/25,au,161,59342,Joel Adams,"pop soul, australian pop",210580,False,Please Don't Go
2019/12/12,cz,52,50903,Nik Tendo,"czech hip hop, czsk hip hop",144635,True,Sex Hudba Drogy
2019/02/07,ph,89,282430,Marion Aunor,opm,341167,False,Akala
2022/09/22,ec,166,57208,"ChiChi Peralta, Jandy Feliz","latin pop, salsa, pop peruano, tropical",271031,False,Procura
2020/01/23,it,160,342423,"Aitch, Shiva","manchester hip hop, trap italiana, italian hip hop",145600,True,Taste (Make It Shake) (Remix feat. Shiva)
2022/02/17,global,47,10378277,"Dua Lipa, DaBaby","pop, north carolina hip hop, uk pop, dance pop, trap, rap",203064,False,Levitating (feat. DaBaby)
2022/01/13,do,117,19750,"Los Legendarios, Wisin, Jhayco","reggaeton flow, latin hip hop, reggaeton, trap latino",261665,False,Fiel
2020/01/02,cy,59,2731,Light,"greek hip hop, greek trap",212244,True,Mosca
2013/09/08,hk,45,1872,"Zedd, Foxes","pop rap, complextro, pop, indie poptimism, uk pop, post-teen pop, pop dance, electro house, tropical house, electropop, metropopolis, dance pop, german techno, edm",271426,False,Clarity
2021/01/07,us,9,4777818,The Kid LAROI,"australian hip hop, pop",161384,True,WITHOUT YOU
2020/03/19,global,89,7248384,Tones And I,"pop, australian pop",200755,False,Never Seen the Rain
2022/04/07,lt,149,7918,Billie Eilish,"art pop, pop, electropop",151444,True,Happier Than Ever - Edit
2021/10/07,pt,37,102508,"Costa Gold, Kawe, André Nine","trap brasileiro, brazilian hip hop, funk ostentacao",249125,False,Se Essa Bunda
2015/07/16,pe,211,1430,"Iggy Azalea, Charli XCX","pop rap, pop, australian hip hop, rap, viral rap, hip pop, uk pop, art pop, metropopolis, electropop, dance pop, candy pop, post-teen pop",199938,False,Fancy
2023/01/12,ng,149,31618,"Reminisce, BNXN fka Buju, D Smoke","nigerian hip hop, azontobeats, afropop, conscious hip hop, nigerian pop",189038,True,Hustle
2016/01/28,tr,193,14563,"Lana Del Rey, Cedric Gervais","edm, pop, electro house, art pop, house",214912,False,Summertime Sadness [Lana Del Rey vs. Cedric Gervais] - Cedric Gervais Remix
2022/10/20,bg,157,8230,The Weeknd,"canadian contemporary r&b, pop, canadian pop",200080,True,Heartless
2016/05/26,us,78,1844751,ZAYN,"uk pop, dance pop, pop, post-teen pop",192133,False,LIKE I WOULD
2015/08/20,se,161,97033,"Jamie xx, Young Thug, Popcaan","new rave, pop rap, traphall, dancehall, reggae fusion, atl hip hop, jamaican hip hop, trap, hip hop, southern hip hop, future garage, atl trap, rap, melodic rap, gangster rap, electronica",213622,True,I Know There's Gonna Be (Good Times)
2015/11/19,de,27,603499,One Direction,"pop, talent show, boy band, post-teen pop",230333,False,Perfect
2016/02/11,lu,27,2649,Drake,"canadian pop, toronto rap, canadian hip hop, hip hop, rap",267023,False,Hotline Bling
2020/08/20,cz,5,125802,"SAINt JHN, Imanbek","melodic rap, pop dance, electro house, slap house, dance pop, edm, tropical house, trap, rap",176840,True,Roses - Imanbek Remix
2017/07/13,ee,92,3971,Karl-Erik Taukar,"estonian rock, estonian pop",213422,False,Lähedal
2018/10/25,gt,63,20823,"Mario Bautista, Lalo Ebratt","reggaeton, reggaeton mexicano, dominican pop, latin pop, reggaeton flow, mexican pop, colombian hip hop, reggaeton colombiano, trap latino",218469,False,Baby Girl (feat. Lalo Ebratt)
2020/10/01,gb,15,1464967,Tate McRae,pop,169265,True,you broke me first
2019/04/04,es,75,414348,"Rauw Alejandro, Nicky Jam","puerto rican pop, trap latino, latin hip hop, reggaeton",225600,False,Que Le De
2017/05/04,ec,118,15923,"Alejandro Sanz, Marc Anthony","tropical, latin arena pop, cantautor, spanish pop, latin pop, modern salsa, mexican pop, salsa, rock en espanol",244353,False,Deja Que Te Bese
2016/01/21,ie,197,9824,Panic! At The Disco,modern rock,196520,False,LA Devotee
2021/06/03,my,81,65498,Conan Gray,"bedroom pop, pop",243907,False,Astronomy
2015/09/24,co,69,31102,Sia,"dance pop, australian dance, pop, australian pop",216120,False,Chandelier
2019/06/13,global,7,20408754,"Bad Bunny, Tainy","reggaeton flow, trap latino, latin hip hop, pop reggaeton, reggaeton, latin pop",250533,True,Callaita
2023/04/06,tr,171,439357,Sezen Aksu,turkish pop,259101,False,Geri Dön
2021/06/10,fi,15,188863,"Riton, Nightcrawlers, Mufasa & Hypeman, Dopamine","hip house, vocal house, pop dance, house, uk dance, dance pop, disco house, tropical house, edm",169153,False,Friday (feat. Mufasa & Hypeman) - Dopamine Re-Edit
2022/07/14,pt,115,57064,Nena,portuguese pop,228502,False,portas do sol
2019/11/21,pe,134,98683,Bacilos,"tropical, latin pop, colombian pop, rock en espanol",246387,False,Perderme Contigo
2015/02/08,sv,196,1034,Jason Mraz,"pop, pop rock, neo mellow, acoustic pop",242946,False,I'm Yours
2019/08/29,tr,170,137726,"Mahmut Orhan, Irina Rimes","turkish deep house, turkish edm, romanian pop, moldovan pop",185689,False,Schhh (feat. Irina Rimes)
2019/04/11,ee,197,3611,"Kris Kross Amsterdam, The Boy Next Door, Conor Maynard","dutch pop, pop, basshall, uk pop, dutch house, dance pop, post-teen pop",163636,True,Whenever (feat. Conor Maynard)
2022/01/13,za,183,25484,"Galantis, David Guetta, Little Mix","girl group, pop, talent show, big room, uk pop, post-teen pop, pop dance, electro house, dance pop, tropical house, edm",183725,False,Heartbreak Anthem (with David Guetta & Little Mix)
2016/02/11,lv,92,3185,Justs Sirmais,eurovision,176352,False,Heartbeat
2019/09/26,cz,77,30199,Imagine Dragons,"modern rock, rock",187146,False,Thunder
2020/01/09,nz,10,210294,Roddy Ricch,"trap, melodic rap, rap",196652,True,The Box
2014/11/09,fr,91,36326,Bruno Mars,"dance pop, pop",233653,False,Locked out of Heaven
2017/03/02,pa,28,24283,"Daddy Yankee, Ozuna","puerto rican pop, trap latino, latin hip hop, reggaeton",204520,False,La Rompe Corazones
2016/11/17,se,82,196420,"Nevada, Mark Morrison, Fetty Wap","eurodance, pop rap, southern hip hop, pop, new jersey rap, british soul, dance pop, trap, rap",167038,False,The Mack
2017/10/12,us,69,2468328,Lil Uzi Vert,"trap, melodic rap, rap, philly rap",207038,True,Sauce It Up
2017/05/04,mt,4,17466,"Clean Bandit, Zara Larsson","swedish electropop, pop, uk funky, uk pop, scandipop, swedish pop, pop dance, electropop, uk dance, dance pop, edm, tropical house, post-teen pop",212459,False,Symphony (feat. Zara Larsson)
2020/10/01,us,55,2636709,Lewis Capaldi,"pop, uk pop",182160,False,Someone You Loved
2019/07/11,lt,47,10372,"Avicii, Aloe Blacc","pop rap, pop, pop soul, neo soul, pop dance, r&b, dance pop, edm",157202,False,SOS (feat. Aloe Blacc)
2019/06/27,ma,36,7194,"Marshmello, Bastille","progressive electro house, pop, modern rock, pop dance, metropopolis, dance pop, pop rock, brostep, edm",214289,False,Happier
2022/01/20,hk,163,26660,Serrini,"hong kong indie, cantopop, hk-pop",235797,False,樹
2019/08/22,de,103,600728,Shindy,german hip hop,237560,True,Raffaello
2016/01/28,hn,156,2617,"Macklemore & Ryan Lewis, Grandmaster Melle Mel, Eric Nally, Grandmaster Caz, Kool Moe Dee","pop rap, gangster rap, pop, new jack swing, old school hip hop, hip house, hip hop, seattle hip hop, harlem hip hop, dance pop, bronx hip hop, electro, east coast hip hop, rap",292593,True,"Downtown (feat. Melle Mel, Grandmaster Caz, Kool Moe Dee & Eric Nally)"
2020/03/26,ni,163,5070,Alejandro Fernández,"rock en espanol, mexican pop, latin pop, musica mexicana, latin arena pop, ranchera, mariachi",231773,False,Me Dediqué a Perderte
2015/03/08,sg,164,8880,Jessie J,"dance pop, uk pop, pop rap, pop, post-teen pop",220653,False,Masterpiece
2022/04/07,bo,97,29819,Christian Nodal,"nueva musica mexicana, musica mexicana, ranchera, mariachi",143933,False,Aquí Abajo
2022/03/03,id,12,1264326,Lyodra,indonesian pop,261299,False,Pesan Terakhir
2018/07/05,ch,171,35792,Maluma,"reggaeton colombiano, trap latino, reggaeton",219600,False,El Préstamo
2021/05/06,sa,16,41354,Mahira,khaliji,199466,False,Hobak Dawlati
2017/03/23,br,149,327057,"Fifth Harmony, Ty Dolla $ign","pop rap, southern hip hop, girl group, talent show, pop, uk pop, r&b, dance pop, trap soul, trap, hip hop, post-teen pop",214480,False,Work from Home (feat. Ty Dolla $ign)
2016/12/15,ch,2,141672,"Clean Bandit, Sean Paul, Anne-Marie","pop rap, pop, uk funky, dancehall, uk pop, pop dance, uk dance, dance pop, edm, tropical house, post-teen pop",251088,False,Rockabye (feat. Sean Paul & Anne-Marie)
2021/02/25,sk,28,24954,"Dua Lipa, DaBaby","pop, north carolina hip hop, uk pop, dance pop, trap, rap",203064,False,Levitating (feat. DaBaby)
2021/09/16,jp,135,211952,Uru,"japanese singer-songwriter, j-pop",286413,False,Love Song
2020/09/24,ee,142,5079,"Lil Peep, Lil Tracy","underground hip hop, melodic rap, lgbtq+ hip hop, dark trap, emo rap, vapor trap",150160,False,witchblades
2018/11/01,id,172,116891,"Calvin Harris, Sam Smith, Jessie Reyez","pop, canadian pop, canadian contemporary r&b, progressive house, uk pop, r&b, electro house, house, uk dance, dance pop, edm",213309,False,Promises (with Sam Smith)
2018/11/15,au,64,365026,Drake,"canadian pop, toronto rap, canadian hip hop, hip hop, rap",198960,True,God's Plan
2019/02/28,ch,54,75122,"Khalid, Disclosure","pop r&b, pop, house, uk dance, edm",197487,False,Talk
2016/12/29,gr,66,6263,The Weeknd,"canadian contemporary r&b, pop, canadian pop",232880,True,Rockin’
2020/08/20,il,112,31214,Jane Bordeaux,"israeli pop, israeli indie",246040,False,איך אפשר
2015/10/22,co,21,84409,"Mark Ronson, Bruno Mars","dance pop, pop, uk pop",269666,True,Uptown Funk (feat. Bruno Mars)
2020/01/09,it,2,1794877,thasup,"italian pop, trap italiana, italian hip hop",161266,True,fuck 3x
2018/02/01,at,162,19082,Kontra K,"german hip hop, christlicher rap",184699,False,Soldaten 2.0
2018/07/05,pl,28,175949,"Otsochodzi, Taco Hemingway","polish trap, polish hip hop",188112,True,Nowy Kolor
2020/08/06,ec,181,30240,Daddy Yankee,"trap latino, latin hip hop, reggaeton",210520,False,Que Tire Pa Lante
2019/03/07,bg,71,5508,"XXXTENTACION, Lil Pump, Swae Lee, Maluma","melodic rap, trap latino, reggaeton, miami hip hop, viral rap, reggaeton colombiano, emo rap, trap, rap",198902,True,Arms Around You (feat. Maluma & Swae Lee)
2015/08/13,co,26,60208,"Calvin Harris, Disciples","pop, progressive house, deep groove house, pop dance, electro house, house, uk dance, dance pop, disco house, tropical house, edm",212640,False,How Deep is Your Love (feat. Disciples)
2019/10/03,py,73,32929,"Paulo Londra, De La Ghetto, Justin Quiles","latin hip hop, trap argentino, reggaeton, reggaeton flow, argentine hip hop, trap latino",268794,False,Solo Pienso En Ti (feat. De La Ghetto & Justin Quiles)
2018/09/20,il,40,18141,"Jason Derulo, David Guetta, Nicki Minaj, Willy William","pop rap, queens hip hop, pop, big room, rap, francoton, hip pop, pop dance, dance pop, edm, post-teen pop",195419,False,Goodbye (feat. Nicki Minaj & Willy William)
2018/11/01,nl,149,199401,TOTO,"album rock, mellow gold, rock, soft rock, yacht rock, classic rock",295893,False,Africa
2017/06/22,sv,3,40098,"Wisin, Ozuna","puerto rican pop, latin hip hop, reggaeton, trap latino",232786,False,Escápate Conmigo
2016/06/23,sv,61,6081,"Zara Larsson, MNEK","swedish electropop, pop, scandipop, swedish pop, post-teen pop, pop dance, uk pop, electropop, uk dance, dance pop, uk contemporary r&b, tropical house, edm",213427,False,Never Forget You
2017/11/02,sg,30,129576,BTS,"k-pop, k-pop boy group",223122,False,DNA
2021/08/05,th,123,54457,Pearpilincys,"thai pop, thai viral pop",267500,False,ขอลา
2020/06/25,eg,24,18261,"Abyusif, Abo El Anwar","egyptian pop, egyptian trap, egyptian hip hop",157547,False,Basha E3temed
2018/06/07,se,42,417951,"Seeb, Dagny","dance pop, norwegian pop, uk pop, tropical house, electropop, edm, pop dance, electro house, pop edm, pop",182265,True,Drink About
2020/10/01,sg,57,74214,JJ Lin,"singaporean pop, mandopop, singaporean mandopop",244470,False,那些你很冒險的夢
2018/11/15,il,86,14766,"Calvin Harris, Dua Lipa","pop, progressive house, uk pop, electro house, house, uk dance, dance pop, edm",214846,False,One Kiss (with Dua Lipa)
2019/05/09,it,60,511719,Sfera Ebbasta,"italian pop, trap italiana, italian hip hop",170706,False,Happy Birthday
